ID_Persona;NIVEL_DE_EDUCACION;SEXO;SALUD_AUTOPERCIBIDA;ESTADO_CIVIL;ETNIA;Clasificación;INGRESO_AUTOPERCIBIDO;SEGURIDAD_AUTOPERCIBIDA;TRABAJO_AUTOPERCIBIDO;SATISFACCION;I_HOGAR;PERCAPITA;COND_VIDA_DEL_HOGAR;P9010
737043611;3;1.0;7;5;6.0;3ra_edad;5;8;8;8;768333.333333333;256111.111111111;3;1
737043621;3;1.0;5;5;6.0;3ra_edad;5;7;7;7;768333.333333333;256111.111111111;3;1
737043631;3;2.0;5;5;6.0;3ra_edad;2;8;6;8;768333.333333333;256111.111111111;3;1
737043711;3;1.0;9;5;1.0;3ra_edad;9;10;10;9;2628333.33333333;375476.19047619;1;1
737043721;3;1.0;9;5;6.0;3ra_edad;8;8;8;9;2628333.33333333;375476.19047619;1;1
737043731;3;1.0;9;5;6.0;3ra_edad;9;8;8;9;2628333.33333333;375476.19047619;1;1
737043741;5;1.0;9;5;6.0;3ra_edad;8;8;10;9;2628333.33333333;375476.19047619;1;1
737043911;3;1.0;9;3;1.0;3ra_edad;99;7;8;9;1018333.33333333;509166.666666667;2;1
737044011;3;1.0;8;6;6.0;3ra_edad;8;9;9;8;1063333.33333333;265833.333333333;3;1
737044021;3;2.0;9;6;6.0;3ra_edad;99;9;8;9;1063333.33333333;265833.333333333;3;1
737044111;5;2.0;8;5;6.0;3ra_edad;8;8;8;8;2800000;933333.333333333;1;1
737044121;5;1.0;9;4;6.0;3ra_edad;99;9;0;7;2800000;933333.333333333;1;1
737044511;3;1.0;7;3;6.0;3ra_edad;5;10;8;8;341666.666666667;170833.333333333;2;1
737044521;3;2.0;7;5;6.0;3ra_edad;3;9;7;8;341666.666666667;170833.333333333;2;1
737044811;3;2.0;8;3;6.0;3ra_edad;99;7;8;9;1200000;600000;2;1
737045121;3;1.0;8;2;6.0;3ra_edad;7;8;8;8;1387140.5;693570.25;3;1
737045311;3;2.0;8;4;6.0;3ra_edad;3;8;0;9;1630000;815000;2;1
737045521;3;2.0;5;6;6.0;3ra_edad;2;7;2;8;3822333.33333333;764466.666666667;2;1
737046011;3;1.0;8;6;6.0;3ra_edad;8;8;8;9;426666.666666667;213333.333333333;2;1
737046021;4;2.0;9;6;6.0;3ra_edad;2;9;8;9;426666.666666667;213333.333333333;2;1
737046511;8;1.0;9;6;6.0;3ra_edad;9;8;8;8;4583333.33333333;2291666.66666667;2;1
737046521;5;2.0;9;6;6.0;3ra_edad;99;9;8;9;4583333.33333333;2291666.66666667;2;1
737046611;8;1.0;10;6;6.0;3ra_edad;10;10;9;10;19041666.6666667;4760416.66666667;2;1
737046621;5;2.0;5;6;6.0;3ra_edad;99;6;6;10;19041666.6666667;4760416.66666667;2;1
737046911;3;1.0;7;6;6.0;3ra_edad;6;7;6;10;5668181.66666667;629797.962962963;2;1
737046921;3;2.0;9;6;6.0;3ra_edad;99;9;10;9;5668181.66666667;629797.962962963;2;1
737047311;3;1.0;6;6;6.0;3ra_edad;6;6;7;8;3446106;861526.5;3;1
737047321;5;2.0;10;6;6.0;3ra_edad;99;10;10;8;3446106;861526.5;3;1
737047411;4;2.0;8;3;6.0;3ra_edad;99;10;10;10;3958106;989526.5;2;1
737047421;5;1.0;8;4;6.0;3ra_edad;7;10;9;9;3958106;989526.5;2;1
737048351;5;2.0;4;5;6.0;3ra_edad;99;9;6;8;3342000;668400;2;1
737048411;1;1.0;3;6;6.0;3ra_edad;5;8;5;8;270833.333333333;135416.666666667;2;1
737048421;1;2.0;6;6;6.0;3ra_edad;99;8;6;8;270833.333333333;135416.666666667;2;1
737050911;8;2.0;10;6;6.0;3ra_edad;10;10;10;10;2450000;1225000;2;1
737050921;5;1.0;10;6;6.0;3ra_edad;99;10;10;10;2450000;1225000;2;1
737051011;1;2.0;8;3;6.0;3ra_edad;4;8;8;8;580000;145000;3;1
737051211;3;1.0;7;5;6.0;3ra_edad;3;8;7;8;450000;450000;3;1
737051321;1;1.0;9;3;6.0;3ra_edad;99;8;5;8;580000;290000;2;1
737051511;1;1.0;10;2;5.0;3ra_edad;0;10;10;10;510000;255000;2;1
737051521;1;2.0;10;2;5.0;3ra_edad;99;10;10;10;510000;255000;2;1
737051821;3;1.0;10;2;5.0;3ra_edad;10;10;10;10;780000;390000;2;1
737052311;1;1.0;3;2;5.0;3ra_edad;0;10;10;10;388333.333333333;194166.666666667;2;1
737052321;1;2.0;10;2;5.0;3ra_edad;99;10;10;10;388333.333333333;194166.666666667;2;1
737052911;6;2.0;10;4;6.0;3ra_edad;10;10;10;10;1910000;1550000;2;1
737053211;4;2.0;10;3;6.0;3ra_edad;10;10;10;10;950000;950000;2;1
737053931;3;2.0;8;3;6.0;3ra_edad;8;8;6;8;595000;148750;2;1
737053941;1;1.0;8;3;6.0;3ra_edad;4;8;5;8;595000;148750;2;1
737054111;1;2.0;4;3;4.0;3ra_edad;99;10;10;10;275000;137500;3;1
737054611;3;2.0;8;3;6.0;3ra_edad;6;8;7;8;700000;233333.333333333;2;1
737054811;1;1.0;6;3;6.0;3ra_edad;6;7;7;8;200000;200000;3;1
737055311;3;2.0;4;3;6.0;3ra_edad;2;5;5;4;113333.333333333;113333.333333333;2;1
737055431;1;2.0;;;6.0;niño;;;;;2010000;670000;2;1
737055511;3;2.0;6;2;6.0;3ra_edad;6;6;6;6;1100000;550000;3;1
737055521;3;1.0;6;2;6.0;3ra_edad;6;6;6;6;1100000;550000;3;1
737056111;1;1.0;7;6;6.0;3ra_edad;8;8;8;8;291666.666666667;145833.333333333;2;1
737056121;1;2.0;8;6;5.0;3ra_edad;6;7;6;7;291666.666666667;145833.333333333;2;1
737057011;1;1.0;3;5;6.0;3ra_edad;2;4;4;3;140000;140000;2;1
737057521;1;2.0;5;2;6.0;3ra_edad;4;5;5;5;1040000;520000;3;1
737057911;1;1.0;4;6;6.0;3ra_edad;1;4;5;4;165000;82500;2;1
737058511;3;1.0;4;3;6.0;3ra_edad;2;4;4;3;75000;15000;2;1
737059521;1;2.0;;5;6.0;niño;;;;;115000;28750;2;1
737059911;1;1.0;5;2;6.0;3ra_edad;4;5;5;5;390000;195000;3;1
737059921;1;2.0;5;2;6.0;3ra_edad;4;4;5;4;390000;195000;3;1
737060011;1;2.0;3;5;6.0;3ra_edad;3;3;4;4;155000;51666.6666666667;2;1
737060211;4;1.0;5;2;6.0;3ra_edad;5;5;5;5;450000;225000;3;1
737060221;3;2.0;5;2;6.0;3ra_edad;4;5;5;5;450000;225000;3;1
737060311;1;1.0;5;6;6.0;3ra_edad;3;5;4;2;193333.333333333;96666.6666666667;2;1
737060321;1;2.0;4;6;6.0;3ra_edad;3;3;4;6;193333.333333333;96666.6666666667;2;1
737060411;3;1.0;5;3;6.0;3ra_edad;5;6;5;5;133333.333333333;133333.333333333;2;1
737060611;3;1.0;5;4;6.0;3ra_edad;4;5;5;5;440000;440000;3;1
737061011;1;2.0;2;6;6.0;3ra_edad;1;4;3;2;262500;131250;2;1
737061021;1;1.0;5;6;6.0;3ra_edad;2;5;4;3;262500;131250;2;1
737061211;1;1.0;5;2;6.0;3ra_edad;5;5;5;5;600000;200000;3;1
737061911;3;2.0;5;3;6.0;3ra_edad;3;5;5;4;113333.333333333;113333.333333333;3;1
737062011;3;1.0;3;6;6.0;3ra_edad;4;4;4;5;450000;450000;3;1
737062211;4;1.0;4;2;6.0;3ra_edad;4;4;4;5;470000;235000;3;1
737062511;1;1.0;7;6;6.0;3ra_edad;7;8;8;7;206666.666666667;103333.333333333;3;1
737062521;1;2.0;7;6;6.0;3ra_edad;3;6;4;7;206666.666666667;103333.333333333;3;1
737062711;1;1.0;4;6;6.0;3ra_edad;2;5;5;2;245833.333333333;122916.666666667;2;1
737062721;1;2.0;4;6;6.0;3ra_edad;2;4;5;4;245833.333333333;122916.666666667;2;1
737063411;3;1.0;9;6;6.0;3ra_edad;7;9;8;8;1864378.08333333;932189.041666667;2;1
737063421;6;2.0;9;6;6.0;3ra_edad;6;8;8;8;1864378.08333333;932189.041666667;2;1
737063611;3;1.0;8;2;6.0;3ra_edad;8;8;7;8;873000;291000;3;1
737064911;1;2.0;8;3;6.0;3ra_edad;5;8;6;7;406666.666666667;406666.666666667;2;1
737065011;1;1.0;6;6;6.0;3ra_edad;8;8;6;8;7266666.66666667;1453333.33333333;2;1
737065021;5;2.0;7;6;6.0;3ra_edad;7;7;7;7;7266666.66666667;1453333.33333333;2;1
737065041;6;2.0;8;6;6.0;3ra_edad;7;8;8;8;7266666.66666667;1453333.33333333;2;1
737065051;8;1.0;8;6;6.0;3ra_edad;8;8;8;8;7266666.66666667;1453333.33333333;2;1
737065211;3;1.0;7;3;6.0;3ra_edad;6;8;7;8;416666.666666667;416666.666666667;2;1
737065411;1;1.0;7;6;6.0;3ra_edad;7;8;6;7;667666.666666667;166916.666666667;2;1
737065421;1;2.0;6;6;6.0;3ra_edad;6;8;6;7;667666.666666667;166916.666666667;2;1
737065711;1;1.0;7;2;6.0;3ra_edad;7;8;7;8;625000;312500;3;1
737065811;1;2.0;7;3;6.0;3ra_edad;8;8;6;8;876666.666666667;438333.333333333;3;1
737065821;3;1.0;7;5;6.0;3ra_edad;8;8;7;8;876666.666666667;438333.333333333;3;1
737065911;1;1.0;7;3;6.0;3ra_edad;7;7;7;7;284583.333333333;142291.666666667;2;1
737066011;5;2.0;8;2;6.0;3ra_edad;6;7;7;7;726666.666666667;363333.333333333;2;1
737066021;3;1.0;8;2;6.0;3ra_edad;6;7;6;7;726666.666666667;363333.333333333;2;1
737066511;1;1.0;8;2;6.0;3ra_edad;6;7;8;8;1413750;282750;2;1
737067111;1;2.0;8;3;6.0;3ra_edad;6;7;5;7;632500;210833.333333333;3;1
737067511;1;1.0;8;2;6.0;3ra_edad;8;8;7;8;920000;306666.666666667;3;1
737067711;3;2.0;8;4;6.0;3ra_edad;8;8;7;8;976666.666666667;325555.555555556;2;1
737068011;1;1.0;7;3;6.0;3ra_edad;7;7;7;7;226666.666666667;226666.666666667;2;1
737068121;3;2.0;8;2;6.0;3ra_edad;5;7;6;7;1153333.33333333;288333.333333333;2;1
737068511;1;1.0;7;2;6.0;3ra_edad;5;7;8;8;1280000;426666.666666667;2;1
737068521;1;2.0;8;2;6.0;3ra_edad;6;7;8;8;1280000;426666.666666667;2;1
737068611;1;1.0;7;2;6.0;3ra_edad;7;8;6;7;833000;208250;2;1
737068721;1;1.0;7;2;6.0;3ra_edad;8;8;7;8;1070000;214000;3;1
737068751;1;2.0;7;3;6.0;3ra_edad;6;8;6;7;1070000;214000;3;1
737068911;5;2.0;10;4;6.0;3ra_edad;9;10;9;10;1400000;1400000;2;1
737069311;3;1.0;10;4;6.0;3ra_edad;10;9;10;10;887000;295666.666666667;2;1
737069711;3;1.0;9;2;6.0;3ra_edad;9;10;10;9;907833.333333333;302611.111111111;2;1
737070611;3;1.0;10;4;6.0;3ra_edad;10;9;9;9;550000;550000;2;1
737070911;4;1.0;10;2;6.0;3ra_edad;10;10;10;10;2570750;367250;2;1
737071051;1;1.0;10;4;6.0;3ra_edad;10;10;10;10;1953000;390600;2;1
737071411;3;1.0;10;2;6.0;3ra_edad;9;9;10;9;950000;475000;2;1
737071421;3;2.0;10;2;6.0;3ra_edad;9;9;10;10;950000;475000;2;1
737072211;8;2.0;7;6;5.0;3ra_edad;7;7;7;7;400000;200000;3;1
737072221;5;1.0;7;6;5.0;3ra_edad;7;7;7;7;400000;200000;3;1
737072411;1;2.0;6;4;5.0;3ra_edad;7;6;7;7;391666.666666667;195833.333333333;4;2
737072811;1;2.0;8;5;5.0;3ra_edad;3;6;2;8;831666.666666667;415833.333333333;3;1
737073371;3;2.0;6;5;5.0;3ra_edad;3;9;6;9;600000;85714.2857142857;2;2
737073611;3;1.0;8;2;1.0;3ra_edad;8;8;7;8;250000;125000;2;2
737074411;3;1.0;7;4;5.0;3ra_edad;6;7;7;8;250000;250000;3;1
737074611;1;1.0;8;2;1.0;3ra_edad;5;7;6;9;50000;16666.6666666667;4;1
737074811;1;2.0;8;4;5.0;3ra_edad;4;9;9;8;129166.666666667;129166.666666667;4;1
737075411;5;1.0;5;2;5.0;3ra_edad;3;5;4;5;530000;176666.666666667;2;2
737075711;1;1.0;5;3;5.0;3ra_edad;2;5;4;5;260000;260000;3;1
737075811;1;1.0;6;4;5.0;3ra_edad;2;5;4;6;550000;275000;3;1
737075911;1;2.0;6;3;5.0;3ra_edad;99;4;5;6;20833.3333333333;20833.3333333333;3;1
737076211;5;2.0;4;3;5.0;3ra_edad;99;6;0;6;0;0;2;1
737076411;1;1.0;5;2;1.0;3ra_edad;3;5;4;5;163333.333333333;81666.6666666667;3;1
737076811;1;2.0;5;3;5.0;3ra_edad;99;3;0;4;0;0;3;1
737076911;1;1.0;6;2;5.0;3ra_edad;3;5;4;6;300000;150000;3;1
737076921;1;2.0;5;2;5.0;3ra_edad;99;4;4;6;300000;150000;3;1
737077011;4;1.0;5;4;5.0;3ra_edad;3;5;5;5;406250;203125;3;1
737077211;1;2.0;5;4;1.0;3ra_edad;1;5;4;5;0;0;4;1
737077611;1;1.0;5;2;1.0;3ra_edad;1;4;2;5;0;0;4;1
737078661;1;1.0;;;5.0;niño;;;;;1059075;176512.5;3;1
737079011;3;2.0;8;3;5.0;3ra_edad;99;8;9;9;112500;112500;2;1
737079211;3;1.0;9;2;5.0;3ra_edad;8;9;8;9;430000;107500;3;1
737079511;3;2.0;7;3;5.0;3ra_edad;7;7;7;7;203333.333333333;203333.333333333;2;1
737080531;1;2.0;7;3;5.0;3ra_edad;99;8;7;9;390000;130000;3;1
737080621;1;1.0;7;2;5.0;3ra_edad;7;8;7;7;320000;106666.666666667;2;1
737080831;3;2.0;;5;5.0;niño;;;;;270000;90000;2;1
737080911;1;1.0;4;3;1.0;3ra_edad;1;5;1;5;0;0;3;1
737081311;1;2.0;7;3;5.0;3ra_edad;7;6;6;7;102500;102500;2;1
737081611;3;2.0;6;3;5.0;3ra_edad;7;7;7;6;88333.3333333333;88333.3333333333;2;1
737081831;1;1.0;;;5.0;niño;;;;;230000;76666.6666666667;2;1
737082321;8;2.0;8;2;1.0;3ra_edad;8;9;8;9;3260000;1086666.66666667;2;1
737082631;1;1.0;;;1.0;niño;;;;;160000;40000;2;1
737082641;1;1.0;;;1.0;niño;;;;;160000;40000;2;1
737082911;3;1.0;7;2;5.0;3ra_edad;8;7;7;7;330000;165000;2;1
737083211;3;1.0;8;4;5.0;3ra_edad;99;8;8;9;66666.6666666667;66666.6666666667;3;1
737083411;4;1.0;7;4;5.0;3ra_edad;7;8;7;7;170000;170000;2;1
737084111;1;1.0;9;2;1.0;3ra_edad;10;10;10;9;30000;10000;3;1
737084211;1;1.0;8;6;1.0;3ra_edad;7;7;7;8;237500;59375;3;1
737084221;1;2.0;10;6;1.0;3ra_edad;99;10;10;8;237500;59375;3;1
737084611;1;1.0;10;2;1.0;3ra_edad;10;10;10;9;60000;20000;2;1
737084621;1;2.0;9;2;1.0;3ra_edad;9;9;9;10;60000;20000;2;1
737085021;1;2.0;8;2;1.0;3ra_edad;99;9;10;9;100000;25000;3;1
737086511;3;1.0;9;2;1.0;3ra_edad;10;10;10;10;30000;15000;2;1
737086521;1;2.0;10;2;1.0;3ra_edad;9;9;10;9;30000;15000;2;1
737086711;1;1.0;9;2;1.0;3ra_edad;8;9;10;8;100000;33333.3333333333;3;1
737087811;1;2.0;4;3;1.0;3ra_edad;99;4;0;5;213333.333333333;106666.666666667;3;1
737087911;3;1.0;5;2;1.0;3ra_edad;4;6;4;6;900000;225000;2;1
737088511;3;2.0;7;4;5.0;3ra_edad;7;7;6;7;670000;335000;3;2
737089111;1;2.0;5;3;5.0;3ra_edad;99;4;3;5;543333.333333333;271666.666666667;3;2
737089211;5;1.0;6;2;5.0;3ra_edad;7;6;7;6;279166.666666667;69791.6666666667;3;2
737089221;5;2.0;6;2;5.0;3ra_edad;7;7;6;7;279166.666666667;69791.6666666667;3;2
737089411;5;1.0;4;3;5.0;3ra_edad;99;4;0;5;16666.6666666667;16666.6666666667;4;1
737089811;4;1.0;5;2;5.0;3ra_edad;4;3;4;5;250000;125000;3;1
737089821;3;2.0;5;2;5.0;3ra_edad;99;0;0;5;250000;125000;3;1
737090011;3;1.0;4;3;5.0;3ra_edad;99;4;5;5;316666.666666667;158333.333333333;4;1
737090311;3;2.0;9;4;5.0;3ra_edad;99;8;9;9;140000;46666.6666666667;4;1
737090411;3;1.0;5;3;5.0;3ra_edad;3;6;3;6;2316666.66666667;772222.222222222;3;1
737091011;6;2.0;5;4;5.0;3ra_edad;5;4;5;6;3300000;3300000;2;1
737091111;1;1.0;7;2;5.0;3ra_edad;7;7;7;6;870000;217500;3;2
737091121;1;2.0;6;2;5.0;3ra_edad;6;6;7;7;870000;217500;3;2
737091211;3;1.0;6;2;5.0;3ra_edad;8;7;6;6;670000;167500;3;2
737091811;1;2.0;7;3;5.0;3ra_edad;7;7;7;7;120000;120000;3;2
737092111;3;1.0;5;2;5.0;3ra_edad;99;5;0;5;33333.3333333333;16666.6666666667;3;1
737092121;3;2.0;5;2;5.0;3ra_edad;99;5;0;6;33333.3333333333;16666.6666666667;3;1
737092311;1;1.0;6;2;5.0;3ra_edad;99;5;0;6;0;0;3;1
737092711;3;1.0;9;4;5.0;3ra_edad;10;10;10;7;125000;125000;2;1
737092811;3;2.0;9;3;5.0;3ra_edad;9;8;9;8;320000;160000;2;1
737092911;6;2.0;8;3;5.0;3ra_edad;99;7;9;8;220833.333333333;220833.333333333;3;1
737093311;3;2.0;3;2;5.0;3ra_edad;99;6;0;6;235833.333333333;117916.666666667;3;1
737093321;5;1.0;5;2;5.0;3ra_edad;3;6;3;5;235833.333333333;117916.666666667;3;1
737093411;1;2.0;8;3;5.0;3ra_edad;7;9;9;7;900000;450000;2;1
737093911;3;1.0;8;4;5.0;3ra_edad;10;9;8;8;130000;130000;2;1
737094311;3;1.0;9;4;5.0;3ra_edad;8;9;9;8;200000;200000;3;1
737094411;3;1.0;10;2;5.0;3ra_edad;9;9;9;10;320000;160000;2;1
737094421;1;2.0;9;2;5.0;3ra_edad;9;9;9;10;320000;160000;2;1
737094651;1;2.0;;;5.0;niño;;;;;130000;26000;2;1
737094921;5;1.0;8;6;5.0;3ra_edad;7;8;9;9;435000;108750;3;1
737095221;5;1.0;8;2;5.0;3ra_edad;7;9;8;8;257500;64375;3;1
737095511;3;1.0;10;4;5.0;3ra_edad;10;10;10;9;250000;250000;2;1
737097611;3;1.0;9;2;1.0;3ra_edad;5;8;8;8;65000;32500;4;1
737097621;1;2.0;8;2;1.0;3ra_edad;99;9;8;8;65000;32500;4;1
737098311;3;2.0;9;4;1.0;3ra_edad;10;9;10;8;60000;15000;3;1
737098711;3;1.0;9;2;5.0;3ra_edad;8;9;9;9;600000;300000;3;1
737098721;3;2.0;9;2;5.0;3ra_edad;99;8;9;9;600000;300000;3;1
737099311;1;2.0;9;3;1.0;3ra_edad;10;10;10;10;50000;50000;2;1
737100511;3;1.0;10;6;5.0;3ra_edad;10;10;10;9;100000;50000;2;1
737100521;1;2.0;9;6;5.0;3ra_edad;10;9;9;10;100000;50000;2;1
737101011;4;2.0;5;3;5.0;3ra_edad;99;4;0;6;16666.6666666667;16666.6666666667;3;1
737101111;3;1.0;5;4;5.0;3ra_edad;3;5;4;5;200000;200000;3;1
737102111;1;2.0;8;4;5.0;3ra_edad;6;9;10;8;88333.3333333333;88333.3333333333;3;1
737102211;3;2.0;8;4;5.0;3ra_edad;5;9;7;8;66666.6666666667;66666.6666666667;3;1
737104221;8;2.0;9;6;5.0;3ra_edad;8;9;9;10;2218750;1109375;3;1
737104411;3;2.0;2;4;5.0;3ra_edad;6;6;3;6;318333.333333333;318333.333333333;3;1
737104811;3;2.0;7;4;5.0;3ra_edad;6;7;6;6;259166.666666667;259166.666666667;3;1
737104911;3;1.0;7;2;5.0;3ra_edad;6;6;6;7;697500;348750;3;1
737104921;3;2.0;7;2;5.0;3ra_edad;7;7;7;7;697500;348750;3;1
737105911;3;1.0;5;2;5.0;3ra_edad;4;6;7;5;996500;199300;3;1
737105921;3;2.0;5;2;5.0;3ra_edad;2;7;5;6;996500;199300;3;1
737106211;9;1.0;8;2;5.0;3ra_edad;6;8;8;6;2700000;2700000;2;1
737107211;3;1.0;6;3;5.0;3ra_edad;5;7;4;5;5056666.66666667;5056666.66666667;2;1
737107421;3;1.0;5;2;5.0;3ra_edad;4;5;5;6;1116666.66666667;558333.333333333;2;1
737108511;3;1.0;9;3;5.0;3ra_edad;8;6;7;9;700000;700000;2;1
737108811;3;1.0;5;3;5.0;3ra_edad;5;7;5;5;880000;880000;2;1
737108911;3;1.0;5;4;5.0;3ra_edad;7;5;5;7;849166.666666667;849166.666666667;2;1
737109121;1;1.0;8;2;5.0;3ra_edad;6;5;7;7;1060000;265000;3;1
737109711;3;2.0;6;3;5.0;3ra_edad;7;7;6;6;1280000;1280000;2;1
737110021;3;2.0;6;4;5.0;3ra_edad;6;6;7;6;305000;152500;3;1
737112511;3;1.0;10;2;5.0;3ra_edad;8;4;8;8;1703333.33333333;425833.333333333;2;1
737112521;1;2.0;6;2;5.0;3ra_edad;5;5;5;7;1703333.33333333;425833.333333333;2;1
737112711;4;2.0;8;3;5.0;3ra_edad;4;7;5;5;280000;280000;2;1
737113221;1;1.0;;;5.0;niño;;;;;291666.666666667;145833.333333333;2;1
737113711;1;1.0;6;2;6.0;3ra_edad;6;7;6;6;685000;228333.333333333;3;1
737114411;3;2.0;5;5;5.0;3ra_edad;7;6;7;7;157500;157500;4;1
737114611;3;2.0;5;4;6.0;3ra_edad;5;5;5;7;109166.666666667;109166.666666667;3;1
737115511;3;1.0;6;5;5.0;3ra_edad;6;7;7;6;316666.666666667;316666.666666667;3;1
737115911;1;1.0;10;4;5.0;3ra_edad;7;4;7;7;800000;800000;2;1
737116211;3;1.0;4;2;5.0;3ra_edad;5;7;5;6;1617500;404375;3;1
737116221;3;2.0;6;2;5.0;3ra_edad;4;8;6;6;1617500;404375;3;1
737116811;1;2.0;7;3;5.0;3ra_edad;5;8;6;6;1512500;504166.666666667;3;1
737117211;3;2.0;6;6;6.0;3ra_edad;5;6;6;5;115000;115000;3;1
737117611;3;1.0;8;4;5.0;3ra_edad;6;7;6;6;800000;800000;2;1
737118011;3;2.0;8;2;5.0;3ra_edad;6;6;5;8;7552500;3776250;3;1
737118021;3;1.0;8;2;5.0;3ra_edad;7;5;6;8;7552500;3776250;3;1
737119061;1;1.0;;;5.0;niño;;;;;1180833.33333333;168690.476190476;3;1
737120011;3;1.0;6;2;5.0;3ra_edad;5;7;7;6;1070000;356666.666666667;2;1
737120021;3;2.0;7;2;5.0;3ra_edad;99;7;5;6;1070000;356666.666666667;2;1
737120811;1;1.0;5;2;5.0;3ra_edad;99;7;6;5;646666.666666667;323333.333333333;3;1
737120821;1;2.0;7;2;5.0;3ra_edad;99;8;6;5;646666.666666667;323333.333333333;3;1
737121211;3;1.0;8;5;5.0;3ra_edad;5;5;5;8;830000;830000;3;2
737121311;4;1.0;6;2;5.0;3ra_edad;6;7;6;6;2461666.66666667;820555.555555556;3;1
737121641;3;2.0;6;3;5.0;3ra_edad;7;6;7;6;730833.333333333;182708.333333333;3;1
737121811;3;2.0;7;5;5.0;3ra_edad;5;7;7;7;923333.333333333;230833.333333333;2;1
737121911;4;1.0;5;2;5.0;3ra_edad;6;5;6;6;1349000;269800;2;1
737122221;3;2.0;5;3;5.0;3ra_edad;5;5;5;8;3312500;1104166.66666667;2;1
737122511;3;1.0;10;6;5.0;3ra_edad;8;9;8;10;660000;330000;2;1
737122521;9;2.0;8;6;5.0;3ra_edad;10;8;7;10;660000;330000;2;1
737122611;1;2.0;6;4;5.0;3ra_edad;6;4;5;7;996666.666666667;996666.666666667;2;2
737122811;4;2.0;5;3;5.0;3ra_edad;4;5;5;5;480000;480000;3;2
737122911;5;2.0;8;4;5.0;3ra_edad;4;5;5;8;343333.333333333;171666.666666667;3;1
737123111;5;1.0;7;2;5.0;3ra_edad;6;4;6;5;781666.666666667;260555.555555556;2;2
737123411;3;1.0;6;2;5.0;3ra_edad;5;6;6;6;1914000;478500;2;1
737124011;3;2.0;6;5;5.0;3ra_edad;6;5;6;6;413333.333333333;206666.666666667;2;1
737124111;1;2.0;4;3;5.0;3ra_edad;2;5;5;3;313333.333333333;313333.333333333;3;1
737124411;3;2.0;8;4;5.0;3ra_edad;4;5;4;7;301666.666666667;301666.666666667;3;1
737124611;1;2.0;7;4;5.0;3ra_edad;5;5;5;7;351666.666666667;351666.666666667;3;1
737125911;3;2.0;3;4;5.0;3ra_edad;2;4;5;4;255000;255000;4;2
737126011;4;1.0;6;5;5.0;3ra_edad;4;6;6;6;1100000;1100000;2;1
737126111;3;1.0;5;2;5.0;3ra_edad;2;6;6;5;632500;316250;4;1
737126121;3;2.0;5;2;5.0;3ra_edad;7;7;6;6;632500;316250;4;1
737127211;4;2.0;5;4;5.0;3ra_edad;3;6;6;6;747500;373750;2;2
737127431;1;1.0;8;2;5.0;3ra_edad;3;6;5;8;2241666.66666667;560416.666666667;2;1
737127611;3;1.0;6;5;5.0;3ra_edad;8;7;7;7;430000;215000;3;1
737127711;1;2.0;4;4;5.0;3ra_edad;4;5;3;8;300000;300000;3;1
737128411;3;2.0;7;3;5.0;3ra_edad;5;7;7;1;386666.666666667;386666.666666667;3;1
737128511;3;1.0;6;6;5.0;3ra_edad;6;5;5;6;876666.666666667;438333.333333333;2;2
737128521;3;2.0;6;6;5.0;3ra_edad;5;6;6;6;876666.666666667;438333.333333333;2;2
737128811;3;1.0;6;5;5.0;3ra_edad;6;7;6;7;138333.333333333;138333.333333333;3;1
737129121;3;1.0;;5;5.0;niño;;;;;140000;46666.6666666667;3;2
737129511;3;2.0;7;3;5.0;3ra_edad;4;6;6;5;388333.333333333;388333.333333333;3;2
737129611;3;2.0;6;3;5.0;3ra_edad;5;6;4;5;233333.333333333;233333.333333333;3;1
737129711;3;1.0;6;5;5.0;3ra_edad;4;6;6;5;379166.666666667;379166.666666667;3;1
737130331;1;1.0;;;5.0;niño;;;;;980655;326885;3;1
737131711;3;2.0;7;4;5.0;3ra_edad;6;5;5;8;245000;122500;3;1
737131911;3;1.0;6;5;6.0;3ra_edad;6;6;6;6;141666.666666667;141666.666666667;3;1
737133131;3;2.0;7;3;6.0;3ra_edad;5;8;5;7;1400000;350000;2;1
737133211;5;1.0;7;4;6.0;3ra_edad;6;6;7;9;1550000;1550000;2;1
737133441;3;1.0;;5;6.0;niño;;;;;1100000;275000;3;2
737134041;4;1.0;5;5;6.0;3ra_edad;99;4;0;7;2292394.41666667;573098.604166667;2;2
737135311;3;1.0;3;3;6.0;3ra_edad;4;3;5;5;250000;250000;3;2
737135411;3;1.0;4;2;6.0;3ra_edad;2;5;3;6;466666.666666667;233333.333333333;3;1
737135411;3;1.0;4;2;6.0;3ra_edad;2;5;3;6;466666.666666667;233333.333333333;2;1
737135411;3;1.0;4;2;6.0;3ra_edad;2;5;3;6;473333.333333333;157777.777777778;3;1
737135411;3;1.0;4;2;6.0;3ra_edad;2;5;3;6;473333.333333333;157777.777777778;2;1
737135421;3;2.0;3;2;6.0;3ra_edad;4;4;6;4;466666.666666667;233333.333333333;3;1
737135421;3;2.0;3;2;6.0;3ra_edad;4;4;6;4;466666.666666667;233333.333333333;2;1
737135421;3;2.0;3;2;6.0;3ra_edad;4;4;6;4;473333.333333333;157777.777777778;3;1
737135421;3;2.0;3;2;6.0;3ra_edad;4;4;6;4;473333.333333333;157777.777777778;2;1
737135611;3;2.0;3;3;6.0;3ra_edad;6;7;6;7;0;0;3;1
737135711;3;1.0;7;2;6.0;3ra_edad;2;5;7;7;360000;180000;2;1
